Generation,Experiment,BoxID,Date_P,Original_environment,Population,Line,Column,Test_environment,Nb_eggs,Date_C_O,Obs_O
G0,Plasticity,623,26/06/2018,Cherry,Cherry3,2,3,Blackberry,0,29/06/2018,RV
G0,Plasticity,623,26/06/2018,Cherry,Cherry3,2,4,Grape,3,29/06/2018,RV
G0,Plasticity,623,26/06/2018,Cherry,Cherry3,3,1,Cranberry,1,29/06/2018,RV
G0,Plasticity,623,26/06/2018,Cherry,Cherry3,3,2,Cherry,1,29/06/2018,RV
G0,Plasticity,623,26/06/2018,Cherry,Cherry3,3,3,Kiwi,5,29/06/2018,RV
G0,Plasticity,623,26/06/2018,Cherry,Cherry3,3,4,Raspberry,2,29/06/2018,RV
G0,Plasticity,624,26/06/2018,Cherry,Cherry3,1,1,Raspberry,2,29/06/2018,RV
G0,Plasticity,624,26/06/2018,Cherry,Cherry3,1,2,Rosehips,0,29/06/2018,RV
G0,Plasticity,624,26/06/2018,Cherry,Cherry3,1,3,Kiwi,0,29/06/2018,RV
G0,Plasticity,624,26/06/2018,Cherry,Cherry3,1,4,Grape,0,29/06/2018,RV
G0,Plasticity,624,26/06/2018,Cherry,Cherry3,2,1,Blackcurrant,0,29/06/2018,RV
G0,Plasticity,624,26/06/2018,Cherry,Cherry3,2,2,Fig,0,29/06/2018,RV
G0,Plasticity,624,26/06/2018,Cherry,Cherry3,2,3,Cranberry,1,29/06/2018,RV
G0,Plasticity,624,26/06/2018,Cherry,Cherry3,2,4,Blackberry,0,29/06/2018,RV
G0,Plasticity,624,26/06/2018,Cherry,Cherry3,3,1,Apricot,0,29/06/2018,RV
G0,Plasticity,624,26/06/2018,Cherry,Cherry3,3,2,Strawberry,0,29/06/2018,RV
G0,Plasticity,624,26/06/2018,Cherry,Cherry3,3,3,Cherry,0,29/06/2018,RV
G0,Plasticity,624,26/06/2018,Cherry,Cherry3,3,4,Tomato,0,29/06/2018,RV
G0,Plasticity,625,26/06/2018,Cherry,Cherry3,1,1,Grape,20,29/06/2018,RV
G0,Plasticity,625,26/06/2018,Cherry,Cherry3,1,2,Raspberry,0,29/06/2018,RV
G0,Plasticity,625,26/06/2018,Cherry,Cherry3,1,3,Cranberry,0,29/06/2018,RV
G0,Plasticity,625,26/06/2018,Cherry,Cherry3,1,4,Strawberry,2,29/06/2018,RV
G0,Plasticity,625,26/06/2018,Cherry,Cherry3,2,1,Blackberry,1,29/06/2018,RV
G0,Plasticity,625,26/06/2018,Cherry,Cherry3,2,2,Tomato,0,29/06/2018,RV
G0,Plasticity,625,26/06/2018,Cherry,Cherry3,2,3,Kiwi,1,29/06/2018,RV
G0,Plasticity,625,26/06/2018,Cherry,Cherry3,2,4,Rosehips,4,29/06/2018,RV
G0,Plasticity,625,26/06/2018,Cherry,Cherry3,3,1,Blackcurrant,4,29/06/2018,RV
G0,Plasticity,625,26/06/2018,Cherry,Cherry3,3,2,Fig,3,29/06/2018,RV
G0,Plasticity,625,26/06/2018,Cherry,Cherry3,3,3,Cherry,10,29/06/2018,RV
G0,Plasticity,625,26/06/2018,Cherry,Cherry3,3,4,Apricot,3,29/06/2018,RV
G0,Plasticity,626,26/06/2018,WT3,WT3,1,1,Cherry,2,29/06/2018,RV
G0,Plasticity,626,26/06/2018,WT3,WT3,1,2,Apricot,0,29/06/2018,RV
G0,Plasticity,626,26/06/2018,WT3,WT3,1,3,Rosehips,0,29/06/2018,RV
G0,Plasticity,626,26/06/2018,WT3,WT3,1,4,Blackberry,0,29/06/2018,RV
G0,Plasticity,626,26/06/2018,WT3,WT3,2,1,Fig,1,29/06/2018,RV
G0,Plasticity,626,26/06/2018,WT3,WT3,2,2,Raspberry,0,29/06/2018,RV
G0,Plasticity,626,26/06/2018,WT3,WT3,2,3,Grape,25,29/06/2018,RV
G0,Plasticity,626,26/06/2018,WT3,WT3,2,4,Blackcurrant,0,29/06/2018,RV
G0,Plasticity,626,26/06/2018,WT3,WT3,3,1,Kiwi,2,29/06/2018,RV
G0,Plasticity,626,26/06/2018,WT3,WT3,3,2,Tomato,18,29/06/2018,RV
G0,Plasticity,626,26/06/2018,WT3,WT3,3,3,Cranberry,1,29/06/2018,RV
G0,Plasticity,626,26/06/2018,WT3,WT3,3,4,Strawberry,1,29/06/2018,RV
G0,Plasticity,627,26/06/2018,WT3,WT3,1,1,Raspberry,0,29/06/2018,RV
G0,Plasticity,627,26/06/2018,WT3,WT3,1,2,Fig,2,29/06/2018,RV
G0,Plasticity,627,26/06/2018,WT3,WT3,1,3,Blackcurrant,0,29/06/2018,RV
G0,Plasticity,627,26/06/2018,WT3,WT3,1,4,Rosehips,0,29/06/2018,RV
G0,Plasticity,627,26/06/2018,WT3,WT3,2,1,Apricot,0,29/06/2018,RV
G0,Plasticity,627,26/06/2018,WT3,WT3,2,2,Kiwi,15,29/06/2018,RV
G0,Plasticity,627,26/06/2018,WT3,WT3,2,3,Blackberry,0,29/06/2018,RV
G0,Plasticity,627,26/06/2018,WT3,WT3,2,4,Cranberry,0,29/06/2018,RV
G0,Plasticity,627,26/06/2018,WT3,WT3,3,1,Strawberry,1,29/06/2018,RV
G0,Plasticity,627,26/06/2018,WT3,WT3,3,2,Tomato,0,29/06/2018,RV
G0,Plasticity,627,26/06/2018,WT3,WT3,3,3,Grape,22,29/06/2018,RV
G0,Plasticity,627,26/06/2018,WT3,WT3,3,4,Cherry,10,29/06/2018,RV
G0,Plasticity,653,3/6/18,Cherry,Cherry6,1,1,Raspberry,0,19/07/2018,JL
G0,Plasticity,653,3/6/18,Cherry,Cherry6,1,2,Fig,0,19/07/2018,JL
G0,Plasticity,653,3/6/18,Cherry,Cherry6,1,3,Grape,0,19/07/2018,JL
G0,Plasticity,653,3/6/18,Cherry,Cherry6,1,4,Apricot,0,19/07/2018,JL
G0,Plasticity,653,3/6/18,Cherry,Cherry6,2,1,Strawberry,0,19/07/2018,JL
G0,Plasticity,653,3/6/18,Cherry,Cherry6,2,2,Cherry,0,19/07/2018,JL
G0,Plasticity,653,3/6/18,Cherry,Cherry6,2,3,Blackberry,0,19/07/2018,JL
G0,Plasticity,653,3/6/18,Cherry,Cherry6,2,4,Tomato,0,19/07/2018,JL
G0,Plasticity,653,3/6/18,Cherry,Cherry6,3,1,Blackcurrant,0,19/07/2018,JL
G0,Plasticity,653,3/6/18,Cherry,Cherry6,3,2,Kiwi,0,19/07/2018,JL
G0,Plasticity,653,3/6/18,Cherry,Cherry6,3,3,Rosehips,8,19/07/2018,JL
G0,Plasticity,653,3/6/18,Cherry,Cherry6,3,4,Cranberry,0,19/07/2018,JL
G0,Plasticity,654,3/6/18,Cherry,Cherry6,1,1,Cherry,0,18/07/2018,JL
G0,Plasticity,654,3/6/18,Cherry,Cherry6,1,2,Tomato,1,18/07/2018,JL
G0,Plasticity,654,3/6/18,Cherry,Cherry6,1,3,Kiwi,1,18/07/2018,JL
G0,Plasticity,654,3/6/18,Cherry,Cherry6,1,4,Rosehips,1,18/07/2018,JL
G0,Plasticity,654,3/6/18,Cherry,Cherry6,2,1,Cranberry,0,18/07/2018,JL
G0,Plasticity,654,3/6/18,Cherry,Cherry6,2,2,Fig,0,18/07/2018,JL
G0,Plasticity,654,3/6/18,Cherry,Cherry6,2,3,Blackcurrant,0,18/07/2018,JL
G0,Plasticity,654,3/6/18,Cherry,Cherry6,2,4,Blackberry,0,18/07/2018,JL
G0,Plasticity,654,3/6/18,Cherry,Cherry6,3,1,Strawberry,0,18/07/2018,JL
G0,Plasticity,654,3/6/18,Cherry,Cherry6,3,2,Grape,0,18/07/2018,JL
G0,Plasticity,654,3/6/18,Cherry,Cherry6,3,3,Raspberry,0,18/07/2018,JL
G0,Plasticity,654,3/6/18,Cherry,Cherry6,3,4,Apricot,0,18/07/2018,JL
G0,Plasticity,655,3/6/18,Cherry,Cherry6,1,1,Kiwi,0,18/07/2018,JL
G0,Plasticity,655,3/6/18,Cherry,Cherry6,1,2,Raspberry,0,18/07/2018,JL
G0,Plasticity,655,3/6/18,Cherry,Cherry6,1,3,Grape,0,18/07/2018,JL
G0,Plasticity,655,3/6/18,Cherry,Cherry6,1,4,Rosehips,0,18/07/2018,JL
G0,Plasticity,655,3/6/18,Cherry,Cherry6,2,1,Blackberry,0,18/07/2018,JL
G0,Plasticity,655,3/6/18,Cherry,Cherry6,2,2,Cranberry,0,18/07/2018,JL
G0,Plasticity,655,3/6/18,Cherry,Cherry6,2,3,Fig,0,18/07/2018,JL
G0,Plasticity,655,3/6/18,Cherry,Cherry6,2,4,Apricot,0,18/07/2018,JL
G0,Plasticity,655,3/6/18,Cherry,Cherry6,3,1,Tomato,1,18/07/2018,JL
G0,Plasticity,655,3/6/18,Cherry,Cherry6,3,2,Strawberry,0,18/07/2018,JL
G0,Plasticity,655,3/6/18,Cherry,Cherry6,3,3,Cherry,3,18/07/2018,JL
G0,Plasticity,655,3/6/18,Cherry,Cherry6,3,4,Blackcurrant,0,18/07/2018,JL
G0,Plasticity,656,3/6/18,Cherry,Cherry6,1,1,Blackberry,0,23/07/2018,RV
G0,Plasticity,656,3/6/18,Cherry,Cherry6,1,2,Fig,2,23/07/2018,RV
G0,Plasticity,656,3/6/18,Cherry,Cherry6,1,3,Cherry,0,23/07/2018,RV
G0,Plasticity,656,3/6/18,Cherry,Cherry6,1,4,Apricot,0,23/07/2018,RV
G0,Plasticity,656,3/6/18,Cherry,Cherry6,2,1,Strawberry,0,23/07/2018,RV
G0,Plasticity,656,3/6/18,Cherry,Cherry6,2,2,Cranberry,0,23/07/2018,RV
G0,Plasticity,656,3/6/18,Cherry,Cherry6,2,3,Raspberry,1,23/07/2018,RV
G0,Plasticity,656,3/6/18,Cherry,Cherry6,2,4,Grape,0,23/07/2018,RV
G0,Plasticity,656,3/6/18,Cherry,Cherry6,3,1,Tomato,1,23/07/2018,RV
G0,Plasticity,656,3/6/18,Cherry,Cherry6,3,2,Blackcurrant,0,23/07/2018,RV
G0,Plasticity,656,3/6/18,Cherry,Cherry6,3,3,Rosehips,0,23/07/2018,RV
G0,Plasticity,656,3/6/18,Cherry,Cherry6,3,4,Kiwi,0,23/07/2018,RV
G0,Plasticity,657,3/6/18,Cherry,Cherry6,1,1,Rosehips,1,18/07/2018,JL
G0,Plasticity,657,3/6/18,Cherry,Cherry6,1,2,Fig,0,18/07/2018,JL
G0,Plasticity,657,3/6/18,Cherry,Cherry6,1,3,Grape,0,18/07/2018,JL
G0,Plasticity,657,3/6/18,Cherry,Cherry6,1,4,Cherry,0,18/07/2018,JL
G0,Plasticity,657,3/6/18,Cherry,Cherry6,2,1,Strawberry,0,18/07/2018,JL
G0,Plasticity,657,3/6/18,Cherry,Cherry6,2,2,Tomato,0,18/07/2018,JL
G0,Plasticity,657,3/6/18,Cherry,Cherry6,2,3,Apricot,0,18/07/2018,JL
G0,Plasticity,657,3/6/18,Cherry,Cherry6,2,4,Raspberry,0,18/07/2018,JL
G0,Plasticity,657,3/6/18,Cherry,Cherry6,3,1,Blackcurrant,0,18/07/2018,JL
G0,Plasticity,657,3/6/18,Cherry,Cherry6,3,2,Blackberry,0,18/07/2018,JL
G0,Plasticity,657,3/6/18,Cherry,Cherry6,3,3,Kiwi,0,18/07/2018,JL
G0,Plasticity,657,3/6/18,Cherry,Cherry6,3,4,Cranberry,0,18/07/2018,JL
G0,Plasticity,658,3/6/18,Cherry,Cherry6,1,1,Raspberry,0,17/07/2018,RG
G0,Plasticity,658,3/6/18,Cherry,Cherry6,1,2,Blackcurrant,0,17/07/2018,RG
G0,Plasticity,658,3/6/18,Cherry,Cherry6,1,3,Fig,1,17/07/2018,RG
G0,Plasticity,658,3/6/18,Cherry,Cherry6,1,4,Strawberry,0,17/07/2018,RG
G0,Plasticity,658,3/6/18,Cherry,Cherry6,2,1,Blackberry,0,17/07/2018,RG
G0,Plasticity,658,3/6/18,Cherry,Cherry6,2,2,Tomato,0,17/07/2018,RG
G0,Plasticity,658,3/6/18,Cherry,Cherry6,2,3,Apricot,0,17/07/2018,RG
G0,Plasticity,658,3/6/18,Cherry,Cherry6,2,4,Rosehips,0,17/07/2018,RG
G0,Plasticity,658,3/6/18,Cherry,Cherry6,3,1,Grape,0,17/07/2018,RG
G0,Plasticity,658,3/6/18,Cherry,Cherry6,3,2,Cherry,0,17/07/2018,RG
G0,Plasticity,658,3/6/18,Cherry,Cherry6,3,3,Cranberry,0,17/07/2018,RG
G0,Plasticity,658,3/6/18,Cherry,Cherry6,3,4,Kiwi,0,17/07/2018,RG
G0,Plasticity,660,3/6/18,Cherry,Cherry6,1,1,Apricot,0,23/07/2018,JL
G0,Plasticity,660,3/6/18,Cherry,Cherry6,1,2,Kiwi,0,23/07/2018,JL
G0,Plasticity,660,3/6/18,Cherry,Cherry6,1,3,Rosehips,0,23/07/2018,JL
G0,Plasticity,660,3/6/18,Cherry,Cherry6,1,4,Grape,0,23/07/2018,JL
G0,Plasticity,660,3/6/18,Cherry,Cherry6,2,1,Fig,0,23/07/2018,JL
G0,Plasticity,660,3/6/18,Cherry,Cherry6,2,2,Raspberry,0,23/07/2018,JL
G0,Plasticity,660,3/6/18,Cherry,Cherry6,2,3,Cherry,0,23/07/2018,JL
G0,Plasticity,660,3/6/18,Cherry,Cherry6,2,4,Tomato,0,23/07/2018,JL
G0,Plasticity,660,3/6/18,Cherry,Cherry6,3,1,Blackberry,0,23/07/2018,JL
G0,Plasticity,660,3/6/18,Cherry,Cherry6,3,2,Strawberry,0,23/07/2018,JL
G0,Plasticity,660,3/6/18,Cherry,Cherry6,3,3,Blackcurrant,0,23/07/2018,JL
G0,Plasticity,660,3/6/18,Cherry,Cherry6,3,4,Cranberry,0,23/07/2018,JL
G0,Plasticity,661,3/6/18,Cherry,Cherry6,1,1,Raspberry,0,18/07/2018,JL
G0,Plasticity,661,3/6/18,Cherry,Cherry6,1,2,Rosehips,0,18/07/2018,JL
G0,Plasticity,661,3/6/18,Cherry,Cherry6,1,3,Blackcurrant,0,18/07/2018,JL
G0,Plasticity,661,3/6/18,Cherry,Cherry6,1,4,Fig,0,18/07/2018,JL
G0,Plasticity,661,3/6/18,Cherry,Cherry6,2,1,Grape,0,18/07/2018,JL
G0,Plasticity,661,3/6/18,Cherry,Cherry6,2,2,Cherry,0,18/07/2018,JL
G0,Plasticity,661,3/6/18,Cherry,Cherry6,2,3,Tomato,0,18/07/2018,JL
G0,Plasticity,661,3/6/18,Cherry,Cherry6,2,4,Apricot,0,18/07/2018,JL
G0,Plasticity,661,3/6/18,Cherry,Cherry6,3,1,Blackberry,1,18/07/2018,JL
G0,Plasticity,661,3/6/18,Cherry,Cherry6,3,2,Kiwi,0,18/07/2018,JL
G0,Plasticity,661,3/6/18,Cherry,Cherry6,3,3,Strawberry,0,18/07/2018,JL
G0,Plasticity,661,3/6/18,Cherry,Cherry6,3,4,Cranberry,0,18/07/2018,JL
G0,Plasticity,662,3/6/18,Cherry,Cherry6,1,1,Fig,0,19/07/2018,JL
G0,Plasticity,662,3/6/18,Cherry,Cherry6,1,2,Cranberry,0,19/07/2018,JL
G0,Plasticity,662,3/6/18,Cherry,Cherry6,1,3,Cherry,0,19/07/2018,JL
G0,Plasticity,662,3/6/18,Cherry,Cherry6,1,4,Grape,0,19/07/2018,JL
G0,Plasticity,662,3/6/18,Cherry,Cherry6,2,1,Kiwi,0,19/07/2018,JL
G0,Plasticity,662,3/6/18,Cherry,Cherry6,2,2,Blackberry,0,19/07/2018,JL
G0,Plasticity,662,3/6/18,Cherry,Cherry6,2,3,Raspberry,0,19/07/2018,JL
G0,Plasticity,662,3/6/18,Cherry,Cherry6,2,4,Blackcurrant,0,19/07/2018,JL
G0,Plasticity,662,3/6/18,Cherry,Cherry6,3,1,Apricot,0,19/07/2018,JL
G0,Plasticity,662,3/6/18,Cherry,Cherry6,3,2,Tomato,0,19/07/2018,JL
G0,Plasticity,662,3/6/18,Cherry,Cherry6,3,3,Strawberry,0,19/07/2018,JL
G0,Plasticity,662,3/6/18,Cherry,Cherry6,3,4,Rosehips,0,19/07/2018,JL
G0,Plasticity,628,12/6/18,WT3,WT3,1,1,Cherry,2,2/7/18,RV
G0,Plasticity,628,12/6/18,WT3,WT3,1,2,Blackcurrant,8,2/7/18,RV
G0,Plasticity,628,12/6/18,WT3,WT3,1,3,Fig,7,2/7/18,RV
G0,Plasticity,628,12/6/18,WT3,WT3,1,4,Raspberry,7,2/7/18,RV
G0,Plasticity,628,12/6/18,WT3,WT3,2,1,Grape,0,2/7/18,RV
G0,Plasticity,628,12/6/18,WT3,WT3,2,2,Rosehips,0,2/7/18,RV
G0,Plasticity,628,12/6/18,WT3,WT3,2,3,Apricot,0,2/7/18,RV
G0,Plasticity,628,12/6/18,WT3,WT3,2,4,Strawberry,0,2/7/18,RV
G0,Plasticity,628,12/6/18,WT3,WT3,3,1,Cranberry,0,2/7/18,RV
G0,Plasticity,628,12/6/18,WT3,WT3,3,2,Kiwi,9,2/7/18,RV
G0,Plasticity,628,12/6/18,WT3,WT3,3,3,Blackberry,7,2/7/18,RV
G0,Plasticity,628,12/6/18,WT3,WT3,3,4,Tomato,0,2/7/18,RV
G0,Plasticity,629,12/6/18,Cherry,Cherry47,1,1,Grape,0,2/7/18,RV
G0,Plasticity,629,12/6/18,Cherry,Cherry47,1,2,Strawberry,0,2/7/18,RV
G0,Plasticity,629,12/6/18,Cherry,Cherry47,1,3,Cranberry,0,2/7/18,RV
G0,Plasticity,629,12/6/18,Cherry,Cherry47,1,4,Fig,0,2/7/18,RV
G0,Plasticity,629,12/6/18,Cherry,Cherry47,2,1,Rosehips,0,2/7/18,RV
G0,Plasticity,629,12/6/18,Cherry,Cherry47,2,2,Blackcurrant,0,2/7/18,RV
G0,Plasticity,629,12/6/18,Cherry,Cherry47,2,3,Apricot,0,2/7/18,RV
G0,Plasticity,629,12/6/18,Cherry,Cherry47,2,4,Blackberry,0,2/7/18,RV
G0,Plasticity,629,12/6/18,Cherry,Cherry47,3,1,Tomato,0,2/7/18,RV
G0,Plasticity,629,12/6/18,Cherry,Cherry47,3,2,Raspberry,1,2/7/18,RV
G0,Plasticity,629,12/6/18,Cherry,Cherry47,3,3,Cherry,0,2/7/18,RV
G0,Plasticity,629,12/6/18,Cherry,Cherry47,3,4,Kiwi,0,2/7/18,RV
G0,Plasticity,630,12/6/18,Cherry,Cherry47,1,1,Cherry,1,2/7/18,RV
G0,Plasticity,630,12/6/18,Cherry,Cherry47,1,2,Kiwi,0,2/7/18,RV
G0,Plasticity,630,12/6/18,Cherry,Cherry47,1,3,Grape,0,2/7/18,RV
G0,Plasticity,630,12/6/18,Cherry,Cherry47,1,4,Blackcurrant,0,2/7/18,RV
G0,Plasticity,630,12/6/18,Cherry,Cherry47,2,1,Apricot,0,2/7/18,RV
G0,Plasticity,630,12/6/18,Cherry,Cherry47,2,2,Blackberry,0,2/7/18,RV
G0,Plasticity,630,12/6/18,Cherry,Cherry47,2,3,Rosehips,0,2/7/18,RV
G0,Plasticity,630,12/6/18,Cherry,Cherry47,2,4,Strawberry,0,2/7/18,RV
G0,Plasticity,630,12/6/18,Cherry,Cherry47,3,1,Tomato,0,2/7/18,RV
G0,Plasticity,630,12/6/18,Cherry,Cherry47,3,2,Fig,0,2/7/18,RV
G0,Plasticity,630,12/6/18,Cherry,Cherry47,3,3,Cranberry,0,2/7/18,RV
G0,Plasticity,630,12/6/18,Cherry,Cherry47,3,4,Raspberry,0,2/7/18,RV
G0,Plasticity,631,12/6/18,Cherry,Cherry47,1,1,Grape,0,2/7/18,RV
G0,Plasticity,631,12/6/18,Cherry,Cherry47,1,2,Blackberry,0,2/7/18,RV
G0,Plasticity,631,12/6/18,Cherry,Cherry47,1,3,Strawberry,0,2/7/18,RV
G0,Plasticity,631,12/6/18,Cherry,Cherry47,1,4,Cranberry,0,2/7/18,RV
G0,Plasticity,631,12/6/18,Cherry,Cherry47,2,1,Rosehips,0,2/7/18,RV
G0,Plasticity,631,12/6/18,Cherry,Cherry47,2,2,Raspberry,0,2/7/18,RV
G0,Plasticity,631,12/6/18,Cherry,Cherry47,2,3,Blackcurrant,1,2/7/18,RV
G0,Plasticity,631,12/6/18,Cherry,Cherry47,2,4,Fig,0,2/7/18,RV
G0,Plasticity,631,12/6/18,Cherry,Cherry47,3,1,Cherry,0,2/7/18,RV
G0,Plasticity,631,12/6/18,Cherry,Cherry47,3,2,Tomato,0,2/7/18,RV
G0,Plasticity,631,12/6/18,Cherry,Cherry47,3,3,Apricot,0,2/7/18,RV
G0,Plasticity,631,12/6/18,Cherry,Cherry47,3,4,Kiwi,0,2/7/18,RV
G0,Plasticity,632,12/6/18,Cherry,Cherry47,1,1,Blackcurrant,0,2/7/18,RV
G0,Plasticity,632,12/6/18,Cherry,Cherry47,1,2,Raspberry,0,2/7/18,RV
G0,Plasticity,632,12/6/18,Cherry,Cherry47,1,3,Rosehips,0,2/7/18,RV
G0,Plasticity,632,12/6/18,Cherry,Cherry47,1,4,Grape,1,2/7/18,RV
G0,Plasticity,632,12/6/18,Cherry,Cherry47,2,1,Cherry,0,2/7/18,RV
G0,Plasticity,632,12/6/18,Cherry,Cherry47,2,2,Cranberry,0,2/7/18,RV
G0,Plasticity,632,12/6/18,Cherry,Cherry47,2,3,Fig,0,2/7/18,RV
G0,Plasticity,632,12/6/18,Cherry,Cherry47,2,4,Strawberry,0,2/7/18,RV
G0,Plasticity,632,12/6/18,Cherry,Cherry47,3,1,Blackberry,0,2/7/18,RV
G0,Plasticity,632,12/6/18,Cherry,Cherry47,3,2,Tomato,0,2/7/18,RV
G0,Plasticity,632,12/6/18,Cherry,Cherry47,3,3,Apricot,0,2/7/18,RV
G0,Plasticity,632,12/6/18,Cherry,Cherry47,3,4,Kiwi,0,2/7/18,RV
G0,Plasticity,633,12/6/18,Cherry,Cherry47,1,1,Blackcurrant,0,2/7/18,RV
G0,Plasticity,633,12/6/18,Cherry,Cherry47,1,2,Strawberry,1,2/7/18,RV
G0,Plasticity,633,12/6/18,Cherry,Cherry47,1,3,Raspberry,0,2/7/18,RV
G0,Plasticity,633,12/6/18,Cherry,Cherry47,1,4,Apricot,0,2/7/18,RV
G0,Plasticity,633,12/6/18,Cherry,Cherry47,2,1,Cranberry,4,2/7/18,RV
G0,Plasticity,633,12/6/18,Cherry,Cherry47,2,2,Rosehips,0,2/7/18,RV
G0,Plasticity,633,12/6/18,Cherry,Cherry47,2,3,Kiwi,0,2/7/18,RV
G0,Plasticity,633,12/6/18,Cherry,Cherry47,2,4,Cherry,0,2/7/18,RV
G0,Plasticity,633,12/6/18,Cherry,Cherry47,3,1,Blackberry,0,2/7/18,RV
G0,Plasticity,633,12/6/18,Cherry,Cherry47,3,2,Fig,0,2/7/18,RV
G0,Plasticity,633,12/6/18,Cherry,Cherry47,3,3,Tomato,0,2/7/18,RV
G0,Plasticity,633,12/6/18,Cherry,Cherry47,3,4,Grape,0,2/7/18,RV
G0,Plasticity,634,12/6/18,Cherry,Cherry47,1,1,Kiwi,0,2/7/18,RV
G0,Plasticity,634,12/6/18,Cherry,Cherry47,1,2,Rosehips,0,2/7/18,RV
G0,Plasticity,634,12/6/18,Cherry,Cherry47,1,3,Blackberry,0,2/7/18,RV
G0,Plasticity,634,12/6/18,Cherry,Cherry47,1,4,Fig,0,2/7/18,RV
G0,Plasticity,634,12/6/18,Cherry,Cherry47,2,1,Strawberry,0,2/7/18,RV
G0,Plasticity,634,12/6/18,Cherry,Cherry47,2,2,Blackcurrant,0,2/7/18,RV
G0,Plasticity,634,12/6/18,Cherry,Cherry47,2,3,Tomato,0,2/7/18,RV
G0,Plasticity,634,12/6/18,Cherry,Cherry47,2,4,Cherry,0,2/7/18,RV
G0,Plasticity,634,12/6/18,Cherry,Cherry47,3,1,Apricot,0,2/7/18,RV
G0,Plasticity,634,12/6/18,Cherry,Cherry47,3,2,Cranberry,0,2/7/18,RV
G0,Plasticity,634,12/6/18,Cherry,Cherry47,3,3,Grape,0,2/7/18,RV
G0,Plasticity,634,12/6/18,Cherry,Cherry47,3,4,Raspberry,0,2/7/18,RV
G0,Plasticity,635,12/6/18,Cherry,Cherry47,1,1,Fig,0,2/7/18,RV
G0,Plasticity,635,12/6/18,Cherry,Cherry47,1,2,Blackcurrant,1,2/7/18,RV
G0,Plasticity,635,12/6/18,Cherry,Cherry47,1,3,Kiwi,0,2/7/18,RV
G0,Plasticity,635,12/6/18,Cherry,Cherry47,1,4,Strawberry,0,2/7/18,RV
G0,Plasticity,635,12/6/18,Cherry,Cherry47,2,1,Apricot,0,2/7/18,RV
G0,Plasticity,635,12/6/18,Cherry,Cherry47,2,2,Tomato,0,2/7/18,RV
G0,Plasticity,635,12/6/18,Cherry,Cherry47,2,3,Blackberry,1,2/7/18,RV
G0,Plasticity,635,12/6/18,Cherry,Cherry47,2,4,Cherry,0,2/7/18,RV
G0,Plasticity,635,12/6/18,Cherry,Cherry47,3,1,Grape,0,2/7/18,RV
G0,Plasticity,635,12/6/18,Cherry,Cherry47,3,2,Raspberry,0,2/7/18,RV
G0,Plasticity,635,12/6/18,Cherry,Cherry47,3,3,Cranberry,1,2/7/18,RV
G0,Plasticity,635,12/6/18,Cherry,Cherry47,3,4,Rosehips,0,2/7/18,RV
G0,Plasticity,636,12/6/18,Cherry,Cherry47,1,1,Blackberry,0,2/7/18,RV
G0,Plasticity,636,12/6/18,Cherry,Cherry47,1,2,Tomato,0,2/7/18,RV
G0,Plasticity,636,12/6/18,Cherry,Cherry47,1,3,Cherry,2,2/7/18,RV
G0,Plasticity,636,12/6/18,Cherry,Cherry47,1,4,Cranberry,0,2/7/18,RV
G0,Plasticity,636,12/6/18,Cherry,Cherry47,2,1,Apricot,0,2/7/18,RV
G0,Plasticity,636,12/6/18,Cherry,Cherry47,2,2,Strawberry,0,2/7/18,RV
G0,Plasticity,636,12/6/18,Cherry,Cherry47,2,3,Grape,0,2/7/18,RV
G0,Plasticity,636,12/6/18,Cherry,Cherry47,2,4,Rosehips,0,2/7/18,RV
G0,Plasticity,636,12/6/18,Cherry,Cherry47,3,1,Blackcurrant,0,2/7/18,RV
G0,Plasticity,636,12/6/18,Cherry,Cherry47,3,2,Kiwi,0,2/7/18,RV
G0,Plasticity,636,12/6/18,Cherry,Cherry47,3,3,Fig,0,2/7/18,RV
G0,Plasticity,636,12/6/18,Cherry,Cherry47,3,4,Raspberry,0,2/7/18,RV
G0,Plasticity,638,12/6/18,Cherry,Cherry47,1,1,Apricot,0,2/7/18,RV
G0,Plasticity,638,12/6/18,Cherry,Cherry47,1,2,Blackberry,0,2/7/18,RV
G0,Plasticity,638,12/6/18,Cherry,Cherry47,1,3,Rosehips,0,2/7/18,RV
G0,Plasticity,638,12/6/18,Cherry,Cherry47,1,4,Kiwi,0,2/7/18,RV
G0,Plasticity,638,12/6/18,Cherry,Cherry47,2,1,Blackcurrant,0,2/7/18,RV
G0,Plasticity,638,12/6/18,Cherry,Cherry47,2,2,Raspberry,6,2/7/18,RV
G0,Plasticity,638,12/6/18,Cherry,Cherry47,2,3,Fig,2,2/7/18,RV
G0,Plasticity,638,12/6/18,Cherry,Cherry47,2,4,Cranberry,0,2/7/18,RV
G0,Plasticity,638,12/6/18,Cherry,Cherry47,3,1,Cherry,0,2/7/18,RV
G0,Plasticity,638,12/6/18,Cherry,Cherry47,3,2,Strawberry,0,2/7/18,RV
G0,Plasticity,638,12/6/18,Cherry,Cherry47,3,3,Tomato,0,2/7/18,RV
G0,Plasticity,638,12/6/18,Cherry,Cherry47,3,4,Grape,1,2/7/18,RV
G0,Plasticity,639,12/6/18,Cherry,Cherry47,1,1,Strawberry,0,2/7/18,RV
G0,Plasticity,639,12/6/18,Cherry,Cherry47,1,2,Fig,0,2/7/18,RV
