Generation,Experiment,Original_environment,Population,Date_P,Date_C_O,Date_C_A,Row,Column,Rack,Test_environment,Nb_eggs,Obs_O,Nb_adults,Obs_A
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L1,C4,2,Cherry,87,LO,3,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L1,C5,2,GF,88,LO,1,LO
G2,Adaptation,WT3,WT3,14/11/2018,15/11/2018,30/11/2018,L1,C6,2,Cherry,131,LO,51,LO
G2,Adaptation,WT3,WT3,14/11/2018,15/11/2018,30/11/2018,L1,C7,2,GF,65,LO,2,LO
G2,Adaptation,WT3,WT3,14/11/2018,15/11/2018,30/11/2018,L1,C8,2,Strawberry,78,LO,2,LO
G2,Adaptation,WT3,WT3,14/11/2018,15/11/2018,30/11/2018,L1,C9,2,Grape,70,LO,10,LO
G2,Adaptation,WT3,WT3,14/11/2018,15/11/2018,30/11/2018,L1,C10,2,Blackberry,138,LO,7,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L2,C1,2,Blackberry,50,LO,5,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L2,C2,2,Grape,91,LO,2,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L2,C3,2,Strawberry,85,LO,3,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L2,C4,2,Cherry,62,LO,9,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L2,C5,2,GF,99,LO,0,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L3,C1,2,Blackberry,110,LO,3,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L3,C2,2,Grape,93,LO,0,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L3,C3,2,Strawberry,49,LO,0,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L3,C4,2,Cherry,44,LO,0,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L3,C5,2,GF,86,LO,2,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L4,C1,2,Blackberry,69,LO,3,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L4,C2,2,Grape,99,LO,4,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L4,C3,2,Strawberry,89,LO,1,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L4,C4,2,Cherry,82,LO,8,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L4,C5,2,GF,65,LO,0,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L5,C1,2,Blackberry,1,NR,0,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L5,C2,2,Grape,171,LO,6,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L5,C3,2,Strawberry,34,LO,0,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L5,C4,2,Cherry,111,LO,24,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L5,C5,2,GF,54,LO,2,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L6,C1,2,Blackberry,70,LO,0,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L6,C2,2,Grape,112,LO,1,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L6,C3,2,Strawberry,92,NR,0,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L6,C4,2,Cherry,112,NR,16,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L6,C5,2,GF,90,NR,1,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L7,C1,2,Blackberry,122,LO,0,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L7,C2,2,Grape,59,LO,4,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L7,C3,2,Strawberry,56,NR,0,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L7,C4,2,Cherry,153,LO,2,LO
G2,Adaptation,Blackberry,Blackberry32,14/11/2018,15/11/2018,30/11/2018,L7,C5,2,GF,54,NR,0,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L1,C1,1,GF,42,LO,5,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L1,C2,1,Cherry,151,LO,28,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L1,C3,1,Strawberry,55,LO,15,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L1,C4,1,Blackberry,112,LO,21,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L1,C5,1,Grape,131,LO,5,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L2,C1,1,GF,84,LO,8,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L2,C2,1,Cherry,145,LO,12,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L2,C3,1,Strawberry,141,LO,22,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L2,C4,1,Blackberry,115,LO,30,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L2,C5,1,Grape,72,LO,7,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L3,C1,1,GF,73,LO,13,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L3,C2,1,Cherry,117,LO,30,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L3,C3,1,Strawberry,125,LO,5,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L3,C4,1,Blackberry,118,LO,39,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L3,C5,1,Grape,144,LO,13,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L4,C1,1,GF,97,LO,15,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L4,C2,1,Cherry,129,LO,21,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L4,C3,1,Strawberry,124,LO,25,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L4,C4,1,Blackberry,93,LO,22,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L4,C5,1,Grape,98,LO,14,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L5,C1,1,GF,146,LO,34,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L5,C2,1,Cherry,178,LO,22,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L5,C3,1,Strawberry,36,LO,2,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L5,C4,1,Blackberry,152,LO,32,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L5,C5,1,Grape,137,LO,16,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L6,C2,1,Cherry,144,LO,26,LO
G2,Adaptation,Blackberry,Blackberry36,15/11/2018,16/11/2018,1/12/18,L6,C3,1,Strawberry,76,LO,15,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L1,C1,1,Cherry,92,LO,18,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L1,C2,1,GF,95,LO,23,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L1,C3,1,Grape,152,LO,26,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L1,C4,1,Blackberry,53,LO,0,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L1,C5,1,Strawberry,58,LO,4,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L2,C1,1,Cherry,62,LO,13,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L2,C2,1,GF,71,LO,1,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L2,C3,1,Grape,62,LO,7,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L2,C4,1,Blackberry,157,LO,6,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L2,C5,1,Strawberry,108,LO,10,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L3,C1,1,Cherry,133,LO,22,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L3,C2,1,GF,59,LO,3,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L3,C3,1,Grape,201,LO,11,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L3,C4,1,Blackberry,130,LO,42,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L3,C5,1,Strawberry,51,LO,2,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L4,C4,1,Blackberry,83,LO,6,LO
G2,Adaptation,Blackberry,Blackberry34,15/11/2018,16/11/2018,1/12/18,L4,C5,1,Strawberry,117,LO,16,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L1,C1,1,Blackberry,92,LO,30,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L1,C2,1,GF,105,LO,13,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L1,C3,1,Cherry,121,LO,53,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L1,C4,1,Grape,149,LO,12,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L1,C5,1,Strawberry,86,LO,8,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L1,C6,1,GF,95,LO,14,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L1,C7,1,Strawberry,39,LO,1,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L1,C8,1,Blackberry,78,LO,13,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L1,C9,1,Cherry,129,LO,14,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L1,C10,1,Grape,87,LO,2,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L2,C1,1,Blackberry,154,LO,37,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L2,C2,1,GF,58,LO,0,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L2,C3,1,Cherry,142,LO,13,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L2,C4,1,Grape,139,LO,10,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L2,C5,1,Strawberry,62,LO,15,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L2,C6,1,GF,36,LO,0,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L3,C1,1,Blackberry,52,LO,18,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L3,C2,1,GF,82,LO,13,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L3,C3,1,Cherry,103,LO,7,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L3,C4,1,Grape,81,LO,22,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L3,C5,1,Strawberry,84,LO,14,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L4,C1,1,Blackberry,222,LO,88,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L4,C2,1,GF,119,LO,12,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L4,C3,1,Cherry,93,LO,24,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L4,C4,1,Grape,139,LO,23,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L4,C5,1,Strawberry,144,LO,30,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L5,C1,1,Blackberry,132,LO,43,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L5,C2,1,GF,31,LO,4,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L5,C3,1,Cherry,102,LO,60,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L5,C4,1,Grape,107,LO,15,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L5,C5,1,Strawberry,130,LO,14,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L6,C1,1,Blackberry,104,LO,54,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L6,C2,1,GF,52,LO,0,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L6,C3,1,Cherry,68,LO,32,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L6,C4,1,Grape,95,LO,20,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L6,C5,1,Strawberry,86,LO,1,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L7,C1,1,Blackberry,85,LO,32,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L7,C2,1,GF,93,LO,7,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L7,C3,1,Cherry,118,LO,15,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L7,C4,1,Grape,126,LO,14,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L7,C5,1,Strawberry,147,LO,4,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L8,C1,1,Blackberry,87,LO,39,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L8,C2,1,GF,81,LO,1,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L8,C3,1,Cherry,88,LO,10,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L8,C4,1,Grape,84,LO,1,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L8,C5,1,Strawberry,98,LO,0,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L9,C1,1,Blackberry,108,LO,6,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L9,C2,1,GF,67,LO,3,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L9,C3,1,Cherry,196,LO,29,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L9,C4,1,Grape,138,LO,0,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L9,C5,1,Strawberry,147,LO,3,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L10,C1,1,Blackberry,75,LO,22,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L10,C2,1,GF,89,LO,0,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L10,C3,1,Cherry,99,LO,8,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L10,C4,1,Grape,124,LO,0,LO
G2,Adaptation,Blackberry,Blackberry37,15/11/2018,16/11/2018,1/12/18,L10,C5,1,Strawberry,91,LO,1,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L1,C1,1,Cherry,134,LO,14,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L1,C2,1,Strawberry,71,LO,13,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L1,C3,1,Blackberry,116,LO,59,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L1,C4,1,GF,84,LO,6,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L1,C5,1,Grape,113,LO,20,LO
G2,Adaptation,WT3,WT3,26/11/2018,27/11/2018,12/12/18,L1,C6,1,GF,71,LO,2,LO
G2,Adaptation,WT3,WT3,26/11/2018,27/11/2018,12/12/18,L1,C7,1,Grape,80,LO,1,LO
G2,Adaptation,WT3,WT3,26/11/2018,27/11/2018,12/12/18,L1,C8,1,Strawberry,74,LO,1,LO
G2,Adaptation,WT3,WT3,26/11/2018,27/11/2018,12/12/18,L1,C9,1,Blackberry,94,LO,15,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L2,C1,1,Cherry,87,LO,23,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L2,C2,1,Strawberry,116,LO,38,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L2,C3,1,Blackberry,134,LO,46,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L2,C4,1,GF,84,LO,7,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L2,C5,1,Grape,137,LO,26,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L3,C1,1,Cherry,69,LO,17,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L3,C2,1,Strawberry,93,LO,40,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L3,C3,1,Blackberry,121,LO,40,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L3,C4,1,GF,59,LO,15,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L3,C5,1,Grape,71,LO,7,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L4,C1,1,Cherry,75,LO,21,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L4,C2,1,Strawberry,52,LO,6,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L4,C3,1,Blackberry,29,LO,5,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L4,C4,1,GF,77,LO,21,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L4,C5,1,Grape,124,LO,24,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L5,C1,1,Cherry,70,LO,11,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L5,C2,1,Strawberry,72,LO,31,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L5,C3,1,Blackberry,88,LO,32,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L5,C4,1,GF,116,LO,29,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L5,C5,1,Grape,67,LO,16,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L6,C1,1,Cherry,107,LO,18,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L6,C2,1,Strawberry,107,LO,45,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L6,C3,1,Blackberry,99,LO,47,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L6,C4,1,GF,118,LO,30,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L6,C5,1,Grape,132,LO,15,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L7,C1,1,Cherry,113,LO,18,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L7,C2,1,Strawberry,69,LO,31,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L7,C3,1,Blackberry,67,LO,44,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L7,C4,1,GF,48,LO,7,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L7,C5,1,Grape,56,LO,7,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L8,C1,1,Cherry,129,LO,11,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L8,C2,1,Strawberry,78,LO,16,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L8,C3,1,Blackberry,82,LO,43,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L8,C4,1,GF,56,LO,9,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L8,C5,1,Grape,69,LO,12,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L9,C1,1,Cherry,58,LO,22,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L9,C2,1,Strawberry,65,LO,14,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L9,C3,1,Blackberry,78,LO,34,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L9,C4,1,GF,79,LO,16,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L9,C5,1,Grape,56,LO,15,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L10,C1,1,Cherry,79,LO,18,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L10,C2,1,Strawberry,81,LO,5,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L10,C3,1,Blackberry,69,LO,37,LO
G2,Adaptation,Blackberry,Blackberry40,26/11/2018,27/11/2018,12/12/18,L10,C5,1,Grape,86,LO,6,LO
G2,Adaptation,Blackberry,Blackberry45,14/11/2018,15/11/2018,30/11/2018,L1,C1,1,GF,60,LO,3,LO
G2,Adaptation,Blackberry,Blackberry45,14/11/2018,15/11/2018,30/11/2018,L1,C2,1,Blackberry,71,LO,5,LO
G2,Adaptation,Blackberry,Blackberry45,14/11/2018,15/11/2018,30/11/2018,L1,C3,1,Strawberry,110,LO,2,LO
G2,Adaptation,Blackberry,Blackberry45,14/11/2018,15/11/2018,30/11/2018,L1,C4,1,Cherry,113,LO,30,LO
G2,Adaptation,Blackberry,Blackberry45,14/11/2018,15/11/2018,30/11/2018,L1,C5,1,Grape,71,LO,2,LO
G2,Adaptation,Blackberry,Blackberry45,14/11/2018,15/11/2018,30/11/2018,L2,C1,1,GF,47,LO,1,LO
G2,Adaptation,Blackberry,Blackberry45,14/11/2018,15/11/2018,30/11/2018,L2,C2,1,Blackberry,113,LO,18,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L1,C1,1,Strawberry,149,LO,23,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L1,C2,1,Cherry,144,LO,32,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L1,C3,1,Blackberry,89,LO,34,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L1,C4,1,Grape,148,LO,14,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L1,C5,1,GF,92,LO,16,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L2,C1,1,Strawberry,166,LO,19,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L2,C2,1,Cherry,153,LO,8,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L2,C3,1,Blackberry,87,LO,20,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L2,C4,1,Grape,205,LO,12,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L2,C5,1,GF,84,LO,8,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L3,C1,1,Strawberry,97,LO,28,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L3,C2,1,Cherry,121,LO,20,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L3,C3,1,Blackberry,150,LO,28,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L3,C4,1,Grape,259,LO,6,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L3,C5,1,GF,124,LO,22,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L4,C1,1,Strawberry,179,LO,18,LO
G2,Adaptation,Blackberry,Blackberry39,14/11/2018,15/11/2018,30/11/2018,L4,C2,1,Cherry,177,LO,20,LO
